Time, T_A[degC], T_B[degC], T_C[degC], T_D[degC]
4176.302,29.5,44.81,28.56,47.69
4178.423,29.5,44.81,28.56,47.69
4180.467,29.5,44.81,28.56,47.69
4182.546,29.5,44.81,28.56,47.69
4184.632,29.5,44.81,28.56,47.69
4186.706,29.5,44.81,28.56,47.69
4188.789,29.5,44.81,28.56,47.69
4190.875,29.5,44.75,28.56,47.63
4192.962,29.5,44.75,28.56,47.63
4195.042,29.5,44.75,28.56,47.56
4197.129,29.5,44.69,28.56,47.5
4199.209,29.5,44.69,28.62,47.5
4201.288,29.5,44.63,28.56,47.5
4203.37,29.5,44.63,28.56,47.5
4205.45,29.5,44.63,28.56,47.44
4207.532,29.5,44.63,28.62,47.44
4209.612,29.5,44.63,28.56,47.44
4211.656,29.5,44.63,28.62,47.44
4213.777,29.5,44.63,28.56,47.44
4215.843,29.5,44.63,28.62,47.44
4217.935,29.5,44.63,28.62,47.44
4220.01,29.5,44.63,28.56,47.44
4222.092,29.5,44.63,28.62,47.44
4224.138,29.5,44.56,28.56,47.44
4226.223,29.5,44.56,28.56,47.5
4228.307,29.5,44.56,28.62,47.5
4230.387,29.5,44.56,28.62,47.5
4232.47,29.0,44.56,28.62,47.5
4234.564,29.0,44.56,28.62,47.5
4236.618,29.0,44.5,28.62,47.5
4238.714,29.0,44.56,28.62,47.56
4240.795,29.0,44.56,28.62,47.5
4242.889,29.0,44.56,28.62,47.5
4244.949,29.0,44.56,28.62,47.5
4247.014,29.0,44.56,28.62,47.5
4249.113,29.0,44.56,28.62,47.5
4251.192,29.0,44.56,28.62,47.5
4253.283,29.0,44.56,28.62,47.5
4255.315,29.0,44.56,28.62,47.5
4257.431,29.5,44.5,28.62,47.5
4259.49,29.5,44.5,28.62,47.5
4261.575,29.0,44.56,28.62,47.5
4263.656,29.0,44.5,28.62,47.5
4265.714,29.5,44.56,28.62,47.5
4267.794,29.0,44.56,28.62,47.5
4269.892,29.0,44.56,28.62,47.5
4271.997,29.5,44.56,28.62,47.5
4274.058,29.0,44.56,28.62,47.5
4276.124,29.0,44.56,28.62,47.5
4278.217,29.0,44.5,28.62,47.5
4280.28,29.0,44.5,28.62,47.5
4282.376,29.0,44.5,28.62,47.5
4284.44,29.0,44.5,28.62,47.5
4286.516,29.5,44.5,28.62,47.5
4288.62,29.5,44.5,28.62,47.5
4290.664,29.5,44.5,28.62,47.5
4292.761,29.5,44.5,28.62,47.44
4294.861,29.5,44.5,28.62,47.44
4296.922,29.5,44.5,28.62,47.5
4298.986,29.5,44.5,28.62,47.5
4301.096,29.5,44.5,28.62,47.5
4303.155,29.5,44.5,28.62,47.56
4305.226,29.5,44.5,28.56,47.56
4307.31,29.5,44.5,28.62,47.63
4309.404,29.5,44.5,28.62,47.63
4311.489,29.5,44.5,28.62,47.56
4313.557,29.5,44.44,28.62,47.56
4315.621,29.5,44.5,28.56,47.56
4317.726,29.5,44.5,28.62,47.56
4319.802,29.5,44.5,28.62,47.56
4321.862,29.5,44.5,28.56,47.5
4323.978,30.0,44.5,28.56,47.5
4326.039,30.0,44.44,28.56,47.5
4328.136,30.0,44.44,28.56,47.5
4330.174,30.0,44.44,28.56,47.5
4332.269,30.0,44.44,28.56,47.5
4334.352,30.0,44.5,28.56,47.5
4336.451,30.0,44.44,28.56,47.5
4338.49,30.0,44.44,28.5,47.56
4340.602,30.0,44.44,28.56,47.56
4342.658,29.5,44.44,28.5,47.56
4344.729,29.5,44.44,28.5,47.56
4346.819,30.0,44.5,28.5,47.56
4348.926,29.5,44.5,28.5,47.56
4350.967,29.5,44.5,28.5,47.56
4353.053,29.5,44.44,28.44,47.56
4355.139,29.5,44.44,28.44,47.56
4357.231,29.5,44.44,28.44,47.5
4359.296,29.5,44.44,28.44,47.5
4361.405,29.5,44.44,28.44,47.44
4363.477,29.5,44.44,28.44,47.44
4365.545,29.5,44.38,28.44,47.44
4367.601,29.5,44.44,28.37,47.44
4369.687,29.5,44.44,28.44,47.38
4371.781,29.5,44.44,28.37,47.38
4373.84,29.5,44.44,28.37,47.38
4375.935,29.5,44.44,28.37,47.38
4378.029,29.5,44.5,28.37,47.44
4380.119,29.5,44.5,28.37,47.44
4382.167,29.5,44.5,28.37,47.44
4384.261,29.5,44.5,28.37,47.44
4386.355,29.5,44.5,28.37,47.5
4388.428,29.5,44.5,28.37,47.44
4390.485,29.5,44.5,28.31,47.5
4392.554,29.5,44.56,28.31,47.5
4394.655,29.5,44.56,28.31,47.5
4396.738,29.5,44.56,28.31,47.5
4398.806,29.5,44.56,28.37,47.5
4400.889,29.5,44.56,28.31,47.56
4402.983,29.5,44.56,28.31,47.56
4405.029,29.5,44.63,28.31,47.56
4407.145,29.5,44.63,28.25,47.56
4409.216,29.5,44.63,28.31,47.63
4411.27,29.5,44.63,28.31,47.56
4413.351,29.5,44.69,28.31,47.56
4415.45,29.5,44.69,28.25,47.56
4417.518,29.5,44.69,28.25,47.56
4419.609,29.5,44.69,28.25,47.56
4421.666,29.5,44.69,28.25,47.56
4423.773,29.5,44.75,28.25,47.5
4425.841,29.5,44.69,28.25,47.5
4427.934,29.5,44.75,28.19,47.5
4429.99,29.5,44.75,28.19,47.5
4432.069,29.5,44.75,28.19,47.5
4434.163,29.5,44.75,28.19,47.44
4436.22,29.5,44.75,28.19,47.44
4438.322,29.5,44.75,28.19,47.44
4440.419,29.5,44.69,28.19,47.44
4442.468,29.5,44.69,28.12,47.44
